link_id,onstreet,longitude,latitude,direction,postmile,affected_numberof_lanes
773222,SR-60,-118.131779,34.033033,2,5.42,4
773232,SR-60,-118.12531,34.033095,2,6.8,4
773233,SR-60,-118.12531,34.033288,3,6.8,4
773245,SR-60,-118.109171,34.033853,2,8.2,5
773281,SR-60,-118.2089,34.027978,2,1,5
773293,SR-60,-118.10795,34.034101,2,7.6,5
773294,SR-60,-118.108016,34.034321,3,7.6,5
773304,SR-60,-118.116959,34.033186,2,7.3,4
773305,SR-60,-118.11696,34.033351,3,7.3,4
773316,SR-60,-118.076865,34.040637,3,9,5
773317,SR-60,-118.076832,34.040445,2,9,4
773329,SR-60,-118.044252,34.038565,3,10.6,5
773330,SR-60,-118.044317,34.038346,2,10.6,5
773343,SR-60,-118.084058,34.038379,3,8.2,5
773362,SR-91,-118.043533,33.862869,3,20.7,4
773363,SR-91,-118.043632,33.862704,2,20.7,4
773381,SR-91,-118.197183,33.873569,2,11.4,5
773382,SR-91,-118.197315,33.873871,3,11.4,5
773407,SR-60,-118.001243,34.028516,3,13.2,5
773409,SR-60,-118.00121,34.028379,2,13.2,5
773422,SR-60,-117.972272,34.009416,3,15.4,4
773424,SR-60,-117.972371,34.009223,2,15.4,4
773439,SR-60,-117.852746,33.99897,2,22.5,4
801577,215,-117.302198,33.949387,0,30.6,4
801428,91,-117.647676,33.881523,2,1.56,4
1203886,91,-117.855446,33.847828,2,10.93,3
1202960,22,-117.855027,33.776468,3,11.77,3
1201867,405,-118.008363,33.747499,1,17.75,4
1202993,22,-117.838438,33.776905,3,12.79,4
1204395,5,-117.670199,33.481029,0,7.99,4
1211361,241,-117.723837,33.747609,1,29.69,2
1202394,57,-117.883179,33.909004,1,20.4,4
1212320,261,-117.780646,33.725191,0,1.35,2
801552,91,-117.382106,33.954774,2,18.63,3
809986,60,-117.582569,34.030234,2,8.33,4
801565,91,-117.371535,33.978618,3,20.46,3
801531,91,-117.418495,33.928686,3,15.83,3
819575,210,-117.614959,34.134977,3,4.7,3
820001,60,-117.573746,34.028576,3,9.01,4
809977,60,-117.64133,34.030268,2,5.29,4
716193,I-10,-117.728296,34.081702,3,47.24,4
716203,SR-57,-117.804719,34.05987,0,7.3,3
716206,SR-60,-118.216998,34.029701,3,0.8,3
716213,SR-60,-118.171295,34.035292,2,3.08,4
716235,SR-60,-118.028216,34.034379,2,11.57,4
716238,SR-60,-118.022212,34.031922,3,12.1,5
716241,SR-60,-117.979761,34.011945,3,14.98,4
716253,SR-60,-117.920573,33.995685,3,18.35,4
716254,SR-60,-117.920604,33.995505,2,18.35,4
716265,SR-60,-117.855051,33.998655,2,22.3,4
716272,SR-91,-118.289626,33.872658,2,6.12,3
716273,SR-91,-118.281692,33.872641,2,6.56,3
1212310,261,-117.788791,33.720831,0,0.9,2
1202353,57,-117.880777,33.890014,1,19.04,4
1210678,73,-117.825495,33.621708,1,11.5,4
1210679,73,-117.825341,33.622023,0,11.5,3
1210687,73,-117.819928,33.618039,0,11.1,3
1210688,73,-117.820342,33.617825,1,11.1,4
1210697,73,-117.818159,33.615223,1,10.8,4
1210716,73,-117.806912,33.610932,1,10.4,4
1210728,73,-117.802081,33.610153,0,10.2,4
1210729,73,-117.802399,33.609599,1,10.2,5
1210736,73,-117.798841,33.608984,0,9.8,3
1210737,73,-117.799159,33.60843,1,9.8,3
1210744,73,-117.794276,33.607199,0,9.5,3
1210745,73,-117.794596,33.606728,1,9.5,3
1210749,73,-117.705773,33.572865,1,3.38,3
1210872,5,-117.609641,33.42559,1,2.14,4
1210895,5,-117.65411,33.457555,1,5.59,4
1210974,5,-117.660311,33.508407,0,10.1,5
1210991,5,-117.662377,33.512597,0,10.4,5
1211107,5,-117.673874,33.541572,0,12.26,4
1211206,241,-117.696376,33.695277,1,25.15,3
1211218,241,-117.70046,33.697704,0,25.43,3
1211229,241,-117.705508,33.700668,1,25.72,3
1211236,241,-117.708629,33.7025,0,25.95,3
1211248,241,-117.712879,33.704924,0,26.35,4
1211264,241,-117.716302,33.707055,0,26.58,3
1211276,241,-117.718567,33.708787,0,26.76,2
1211285,241,-117.720693,33.713929,0,27.12,2
1211286,241,-117.720693,33.713929,1,27.12,2
1211298,241,-117.72022,33.719047,1,27.43,2
1211317,241,-117.718746,33.727227,0,28.09,3
1211334,241,-117.717224,33.736451,0,28.73,3
1211353,241,-117.719616,33.743544,1,29.34,2
1211368,241,-117.727961,33.750781,0,30,3
1211369,241,-117.728564,33.750215,1,30,2
1211379,241,-117.731801,33.753203,1,30.33,3
1211387,241,-117.731968,33.76018,0,30.72,3
1211388,241,-117.732355,33.760256,1,30.72,3
1211396,241,-117.732421,33.764087,1,31.03,3
1211410,241,-117.717208,33.857,1,38.23,5
1211424,241,-117.732913,33.792386,0,33.68,3
1211433,241,-117.728971,33.794769,0,34.03,3
772119,SR-118,-118.64691,34.269617,3,22.43,2
772125,SR-118,-118.818092,34.292214,2,21.5,2
772126,SR-118,-118.818094,34.292434,3,21.5,2
772140,SR-101,-118.474926,34.164977,1,17.59,6
772151,SR-101,-118.49872,34.169278,0,19.4,5
772167,SR-101,-118.479853,34.16526,1,18.1,6
772168,SR-101,-118.479854,34.165425,0,18.1,6
772178,SR-101,-118.498851,34.16903,1,19,5
772193,SR-101,-118.761068,34.1459,1,34.9,4
772208,SR-101,-118.63756,34.159255,1,27.1,4
772396,SR-47,-118.283499,33.748921,1,0.4,2
772410,SR-47,-118.28202,33.749282,0,0.4,2
772411,SR-47,-118.28202,33.749282,1,0.4,2
772420,SR-47,-118.262283,33.749216,1,1.75,2
772437,I-405,-118.418991,34.013171,0,28.1,6
772438,I-405,-118.419222,34.01306,1,28.1,6
772454,I-405,-118.425665,34.021198,1,28.54,5
772455,I-405,-118.425434,34.021282,0,28.54,5
772487,SR-118,-118.628964,34.273147,2,0.43,4
772488,SR-118,-118.629163,34.273228,3,0.43,4
772501,I-110,-118.254534,34.057348,0,23.2,5
772513,I-110,-118.236605,34.068706,0,24.7,4
772571,SR-101,-118.707029,34.141832,1,31.8,4
772582,SR-101,-118.625561,34.163687,1,26.6,4
772610,SR-101,-118.562817,34.173256,1,22.7,5
772669,I-110,-118.228344,34.078284,0,25.41,8
772689,I-710,-118.20756,33.780456,0,6.8,4
772701,I-710,-118.207693,33.781087,1,6.8,5
772711,I-710,-118.207669,33.784632,1,6.8,4
772858,I-210,-117.949497,34.1321,3,37.1,4
772873,I-210,-117.943088,34.129762,3,37.5,4
772902,I-210,-117.901859,34.121189,3,39.9,4
772903,I-210,-117.90186,34.120915,2,39.9,4
772917,I-210,-117.882862,34.120815,2,41.1,4
772118,SR-118,-118.647008,34.269369,2,22.43,2
717004,I-5,-118.423214,34.245361,1,37.47,6
764089,SR-57,-117.823959,34.117089,0,11.38,5
764096,SR-57,-117.815287,34.079513,0,8.7,5
764125,I-10,-118.430302,34.031591,2,5.73,3
764156,I-5,-118.416819,34.239632,0,36.92,4
764222,I-10,-117.951449,34.071126,2,34,4
759228,I-5,-118.433072,34.254663,1,38.34,6
761455,I-405,-118.369768,33.918035,0,20.39,4
761599,I-5,-118.277861,34.142261,0,25.9,5
764244,I-10,-118.355593,34.03412,3,10.3,4
764290,SR-14,-118.492286,34.378942,1,28.12,3
764418,SR-60,-118.218508,34.029528,3,0.45,4
759518,I-5,-118.074276,33.912699,0,4.58,3
764583,I-405,-118.370621,33.966144,0,23.61,4
764598,I-405,-118.368487,33.92661,1,21.08,5
764604,I-405,-118.341596,33.871817,1,16.47,4
764617,SR-101,-118.710326,34.140733,0,32.06,4
759610,I-5,-118.067911,33.907784,1,3.95,3
759672,I-5,-118.615851,34.455865,0,56.76,4
764766,SR-101,-118.353504,34.13338,1,9.83,5
764829,SR-101,-118.858098,34.176112,0,3.17,4
764839,SR-101,-118.877498,34.177494,0,4.23,3
764848,SR-101,-118.87614,34.177244,1,3.92,4
763346,I-10,-118.316091,34.036806,2,12.45,4
763429,I-110,-118.280837,34.005218,0,19.16,4
763502,I-110,-118.27973,33.772726,0,2.84,4
763532,I-110,-118.285012,33.845778,0,7.98,4
763641,I-5,-118.507784,34.333345,0,45.6,2
763646,I-10,-118.488781,34.012963,2,1.8,2
763720,I-110,-118.279639,33.933281,0,14.5,4
774054,SR-134,-118.233067,34.149775,2,8.42,4
774244,SR-90,-118.427277,33.981404,2,0.93,2
774245,SR-90,-118.427277,33.981404,3,0.93,2
774373,I-710,-118.194932,33.869231,0,12.5,6
774411,I-710,-118.207162,33.805846,0,8.01,3
774440,I-10,-118.036409,34.068025,2,29.1,5
822885,10,-114.6056,33.607103,2,190.54,2
810259,210,-117.473685,34.136635,3,12.15,3
819702,210,-117.219356,34.131716,2,27.8,2
801250,10,-117.649143,34.087267,2,3.6,4
801535,91,-117.407588,33.934641,3,16.7,3
809259,210,-117.641655,34.134455,2,3.6,3
822228,15,-117.482562,34.336641,1,78.05,4
821618,71,-117.649183,33.907712,0,9.52,2
808254,15,-117.532824,34.107126,1,57.36,4
801528,91,-117.421081,33.926568,2,15.67,4
821736,15,-117.475588,34.312284,1,76.35,4
773796,I-605,-117.97283,34.118671,1,24.5,4
771578,SR-23,-118.861538,34.19032,0,4.22,4
773869,SR-134,-118.318294,34.154966,2,3.4,4
773870,SR-134,-118.318294,34.155159,3,3.4,4
773890,SR-134,-118.332463,34.152345,2,2.3,4
773904,SR-134,-118.302665,34.156408,2,4.8,4
773906,SR-134,-118.302665,34.1566,3,4.8,4
773953,SR-134,-118.293438,34.155222,2,5,4
773954,SR-134,-118.293439,34.155441,3,5,4
773974,SR-134,-118.222513,34.14559,2,9.23,4
773975,SR-134,-118.222513,34.145838,3,9.23,4
773995,SR-134,-118.215868,34.144833,2,9.59,5
773996,SR-134,-118.215868,34.145108,3,9.59,5
774011,SR-134,-118.201233,34.147469,2,10.66,4
774012,SR-134,-118.201366,34.147688,3,10.66,4
774031,SR-134,-118.181687,34.141345,2,11.64,4
774032,SR-134,-118.181621,34.141564,3,11.64,4
774053,SR-134,-118.23426,34.150844,3,8.42,4
774067,SR-134,-118.284409,34.153622,3,5.39,3
774092,I-5,-118.490226,34.316133,0,43.61,5
774125,SR-60,-117.846739,34.000308,3,22.78,4
774164,SR-60,-117.839677,34.001234,2,23.3,4
774165,SR-60,-117.839676,34.001453,3,23.3,4
774180,SR-60,-117.83367,34.002077,2,23.7,4
774181,SR-60,-117.833769,34.00227,3,23.7,4
774204,SR-134,-118.341725,34.153968,3,1.9,4
774216,SR-90,-118.431703,33.982569,3,1,3
774226,SR-90,-118.440585,33.984323,3,0.93,2
774227,SR-90,-118.440584,33.984021,2,0.93,3
774235,SR-90,-118.424471,33.980919,3,1.24,3
774236,SR-90,-118.42447,33.980781,2,1.24,3
774278,SR-90,-118.404386,33.988352,3,2.42,3
774279,SR-90,-118.404384,33.988132,2,2.42,3
774301,SR-90,-118.415877,33.984026,3,1.61,3
774302,SR-90,-118.415711,33.983917,2,1.61,4
801230,10,-117.699186,34.081981,3,0.59,4
801234,10,-117.690445,34.085787,3,1.17,4
801237,10,-117.687422,34.086296,2,1.34,4
801239,10,-117.678551,34.087122,2,1.91,4
801243,10,-117.66701,34.087197,2,2.39,4
801245,10,-117.659569,34.087229,2,2.93,4
801248,10,-117.654142,34.087475,3,3.55,4
801255,10,-117.631459,34.082198,2,4.64,4
801259,10,-117.62328,34.077713,3,5.21,4
801261,10,-117.622251,34.076887,2,5.29,4
801265,10,-117.612151,34.071282,3,6.04,4
801269,10,-117.60785,34.069118,2,6.26,4
801282,10,-117.574833,34.067607,3,8.23,4
801284,10,-117.573909,34.067397,2,8.22,4
801286,10,-117.576492,34.067403,2,8.11,4
801288,10,-117.567861,34.067317,2,8.54,4
801290,15,-117.533979,33.840587,0,38.9,4
801301,15,-117.541054,33.86453,0,40.36,4
801302,15,-117.541054,33.86453,1,40.36,4
801320,15,-117.560117,33.898072,1,42.71,4
801322,15,-117.559707,33.900078,0,43,4
801324,15,-117.559469,33.907548,1,43.46,4
801325,15,-117.559469,33.907548,0,43.46,4
801327,15,-117.557719,33.911443,0,43.67,3
1204501,5,-117.672708,33.561604,0,13.87,4
1203124,55,-117.86175,33.698172,0,6.94,4
1204486,5,-117.672856,33.557403,0,13.7,4
1201941,405,-118.072945,33.774251,1,22.31,6
1201100,405,-117.745943,33.647967,0,0.7,5
1203813,91,-117.890092,33.854304,3,8.81,3
1203788,91,-117.905683,33.85381,2,7.98,4
1202631,22,-118.004247,33.773035,3,2.87,3
1202627,22,-118.004343,33.772877,2,2.87,3
1203428,55,-117.831852,33.809001,0,15.2,4
1211465,241,-117.721914,33.809583,1,35.08,3
1212454,73,-117.87089,33.659271,1,15.25,3
1203631,91,-117.97869,33.858027,3,3.87,3
1202827,22,-117.917139,33.768824,2,8.01,4
1212347,261,-117.772091,33.73442,0,2.24,1
1201787,405,-117.991194,33.734187,0,16.29,4
1204328,5,-117.657402,33.459691,0,5.89,5
1201240,405,-117.821462,33.668946,1,5.27,4
1201185,405,-117.793218,33.663414,0,3.63,4
774491,SR-60,-117.76736,34.023676,3,28,4
773458,SR-60,-117.990286,34.021976,3,14.1,4
773505,SR-60,-117.897918,33.99407,2,19.9,4
773522,SR-60,-117.91837,33.995405,3,18.5,4
717731,I-405,-118.239207,33.825747,1,9.47,4
717735,I-405,-118.264065,33.840182,0,11.32,4
717742,I-405,-118.299161,33.859916,0,13.81,4
717744,I-405,-118.307284,33.859903,0,14.34,4
717750,I-405,-118.342941,33.874083,0,16.66,4
717751,I-405,-118.343113,33.873978,1,16.66,4
717752,I-405,-118.34488,33.876829,0,17.01,4
717753,I-405,-118.34513,33.876739,1,17.01,4
717755,I-405,-118.351038,33.883688,0,17.52,4
717758,I-405,-118.359508,33.889777,0,18.2,4
717760,I-405,-118.36324,33.892441,0,18.35,4
717763,I-405,-118.370328,33.900108,0,19.16,4
764249,I-10,-118.355592,34.033956,2,10.3,4
764262,SR-14,-118.502584,34.366479,0,26.85,3
764318,SR-14,-118.453409,34.403165,0,31.11,3
759250,I-5,-118.435837,34.257234,1,38.55,6
759271,SR-101,-118.782053,34.146965,0,36.28,4
759280,I-10,-118.272789,34.037843,2,14.81,3
764420,SR-57,-117.804931,34.059794,1,7.3,3
761776,I-710,-118.178947,33.930717,1,16.98,4
764572,I-405,-118.36988,33.963039,1,23.47,5
764578,I-405,-118.370588,33.965413,1,23.61,4
759566,I-5,-118.189688,34.020207,0,14.8,5
759648,I-5,-118.554984,34.362324,0,49.2,4
718235,I-405,-118.161655,33.81152,1,4.47,5
718238,I-405,-118.168139,33.813628,1,4.81,5
718240,I-405,-118.176769,33.81422,1,5.38,4
718243,I-405,-118.184404,33.815033,1,6,5
718245,I-405,-118.190469,33.818321,1,6.42,5
718249,I-405,-118.224165,33.825188,1,8.63,5
718251,I-405,-118.23921,33.82593,0,9.47,4
718253,I-405,-118.254737,33.830384,1,10.49,4
718256,I-405,-118.264237,33.840051,1,11.32,4
718262,I-405,-118.311377,33.860032,1,14.52,4
718265,I-405,-118.328078,33.864956,1,15.51,4
718266,I-405,-118.325416,33.864373,0,15.43,4
718267,I-405,-118.335334,33.867324,0,16,4
764803,SR-101,-118.824173,34.157083,0,0.92,4
764824,SR-101,-118.8603,34.176067,1,3.06,4
763314,I-110,-118.286746,33.900236,1,11.73,4
763341,I-10,-118.404718,34.029871,3,7.22,4
763468,I-710,-118.17227,34.013885,0,23.16,3
763490,I-10,-118.455203,34.027892,3,4.12,4
763597,SR-57,-117.85066,33.966048,1,1.82,4
763616,I-605,-117.981621,34.108285,1,23.35,4
763621,I-110,-118.285693,33.890895,1,11.11,4
763626,I-110,-118.285553,33.892965,0,11.22,4
763669,I-5,-118.252563,34.104561,0,22.76,4
763695,I-10,-117.935268,34.0723,2,34.9,5
718275,I-405,-118.353945,33.885526,1,17.64,4
718277,I-405,-118.362964,33.892034,1,18.3,4
718280,I-405,-118.370532,33.900107,1,19.16,4
718285,I-710,-118.173309,34.021522,1,23.5,3
718287,I-405,-118.377868,33.971692,1,24.25,4
718292,I-405,-118.401142,33.990485,0,26.15,4
718296,I-405,-118.41649,34.009564,1,27.8,5
718300,I-405,-118.446433,34.046595,1,30.8,5
761492,I-405,-118.36831,33.946605,0,22.7,6
761526,I-405,-118.297144,33.859747,1,13.81,4
761644,I-5,-118.383291,34.226636,0,34.74,4
761675,I-605,-118.104633,33.915589,0,7.8,4
761734,I-710,-118.188817,33.88897,0,14.1,5
761761,I-710,-118.182858,33.906511,1,15.25,4
761851,I-710,-118.187661,33.896138,1,14.38,6
762329,SR-2,-118.228618,34.139042,3,18.24,4
821366,10,-116.662879,33.92199,2,65.16,4
821345,10,-116.777351,33.918296,2,58.55,4
821197,15,-117.324266,34.502683,0,93.12,3
821229,15,-117.834624,34.857813,0,122.12,5
821309,10,-116.852101,33.926379,2,53.85,4
821298,10,-116.928017,33.926073,2,49.61,4
821257,15,-116.858657,34.906377,0,136.72,2
821617,71,-117.649183,33.907712,1,9.52,2
772421,SR-47,-118.262284,33.749271,0,1.75,2
818165,10,-117.409844,34.06774,3,17.71,4
773460,SR-60,-117.990484,34.021866,2,14.1,5
773474,SR-60,-117.944264,34.000833,3,17,4
773490,SR-60,-117.938986,33.999236,3,17.4,4
773492,SR-60,-117.939052,33.999044,2,17.4,4
773507,SR-60,-117.897917,33.994235,2,19.9,4
773520,SR-60,-117.918403,33.99524,2,18.5,4
773537,SR-60,-117.878782,33.995097,3,21,4
773656,I-105,-118.361683,33.931222,2,2.82,3
773711,I-605,-118.081528,33.812344,1,0.38,4
773712,I-605,-118.081166,33.812344,0,0.38,4
773723,I-605,-118.081936,33.826468,0,1.5,4
773724,I-605,-118.0822,33.826385,1,1.5,4
801343,60,-117.694247,34.030375,3,2.17,4
773736,I-605,-118.094708,33.853057,0,3.3,4
773737,I-605,-118.094939,33.853002,1,3.3,4
773743,I-605,-118.102179,33.875968,0,5.1,4
773749,I-605,-118.102741,33.877424,0,5.2,4
773773,I-605,-117.997776,34.08166,1,21.6,4
819142,210,-117.393163,34.135456,2,17.25,3
801380,60,-117.578184,34.029424,2,8.72,4
809301,210,-117.689701,34.126124,2,0.5,3
809070,210,-117.548754,34.136369,2,8.7,3
810280,210,-117.477776,34.136179,2,11.77,4
807811,15,-117.54871,33.979135,0,49.2,3
759666,I-5,-118.583116,34.423112,0,53.64,4
801362,60,-117.632017,34.030622,3,5.72,4
801365,60,-117.624723,34.030268,2,6.04,4
801367,60,-117.614334,34.030678,3,6.7,4
801370,60,-117.6079,34.030375,2,7.05,4
801371,60,-117.6079,34.030375,2,7.04,4
801376,60,-117.590243,34.030412,2,8.04,4
801379,60,-117.578885,34.029577,3,8.7,4
801383,60,-117.573086,34.028337,2,9.05,4
801391,60,-117.551756,34.022436,2,10.03,4
801400,60,-117.259213,33.940946,3,23.94,2
801407,60,-117.239859,33.940955,2,25.02,2
801408,60,-117.239887,33.94101,2,25.02,2
801410,60,-117.228342,33.940435,3,25.72,2
801411,60,-117.228342,33.940435,2,25.72,2
801431,91,-117.643469,33.883088,3,1.98,4
801435,91,-117.632044,33.88451,2,2.54,4
801442,91,-117.621791,33.881572,2,3.05,4
801445,91,-117.616757,33.881349,3,3.56,4
801449,91,-117.609619,33.87987,2,3.82,4
801469,91,-117.585696,33.882356,3,5.39,4
801473,91,-117.580067,33.881396,2,5.62,4
801481,91,-117.569979,33.880757,3,6.35,4
801490,91,-117.521541,33.885054,3,9.2,3
801493,91,-117.513948,33.887771,2,9.34,3
801505,91,-117.475673,33.89938,3,11.99,3
801509,91,-117.47077,33.900559,2,12.3,3
801511,91,-117.460138,33.904767,3,13.02,3
801512,91,-117.460474,33.904512,3,13.02,4
801515,91,-117.454381,33.907383,2,13.31,3
801516,91,-117.456914,33.906251,2,13.31,4
801517,91,-117.444252,33.914069,3,14.09,3
801520,91,-117.439213,33.916058,2,14.21,3
801533,91,-117.412623,33.931231,2,16.36,3
773807,I-605,-117.968237,34.122187,0,25,4
818929,210,-117.368824,34.136217,3,18.88,3
819038,10,-117.186055,34.06173,2,30.7,4
819045,10,-117.186055,34.06173,3,30.7,5
819046,10,-117.182565,34.06176,3,30.9,4
819049,10,-117.063565,34.00117,3,39.36,3
819052,10,-117.0592,33.994086,3,39.91,3
819055,10,-117.057054,33.990901,3,40.16,3
819056,10,-117.03418,33.967271,2,42.31,3
759677,I-5,-118.624357,34.496763,0,59.6,4
1211434,241,-117.729405,33.795121,1,34.03,3
1211444,241,-117.726447,33.799093,1,34.38,3
1211445,241,-117.725959,33.798776,0,34.38,3
1211455,241,-117.724706,33.80464,1,34.72,3
1211490,241,-117.735605,33.767901,0,31.44,3
1211491,241,-117.735608,33.768049,1,31.44,3
1211499,241,-117.740608,33.771332,0,31.88,2
1211501,241,-117.740989,33.771004,1,31.88,3
1211510,241,-117.745336,33.773989,1,32.29,2
1211515,241,-117.716529,33.820227,0,35.82,3
1211522,241,-117.716991,33.820249,1,35.82,3
1211535,241,-117.715887,33.827078,0,36.37,3
1211550,241,-117.717427,33.834398,0,36.82,4
1211562,241,-117.747361,33.780468,1,32.71,2
1211574,241,-117.745149,33.784188,0,32.97,2
1211575,241,-117.745149,33.784188,1,32.97,3
1211585,241,-117.7407,33.787704,0,33.35,3
1211625,241,-117.716949,33.852466,1,37.88,4
1211626,241,-117.716438,33.846138,0,37.49,2
1211627,241,-117.716888,33.845706,1,37.49,4
1211634,241,-117.717428,33.834452,1,36.82,4
1211654,133,-117.723326,33.714091,1,13.42,2
1211663,133,-117.724285,33.711337,0,13.02,2
1211665,133,-117.724529,33.711495,1,13.02,2
1211692,133,-117.72936,33.703383,0,12.4,4
1211706,133,-117.731587,33.700938,0,12.03,3
1211716,133,-117.73731,33.695208,1,11.68,3
1211740,133,-117.749669,33.680576,0,10.71,3
1211761,133,-117.753615,33.674585,1,10.03,3
1211907,57,-117.879689,33.785335,0,11.77,5
1211954,57,-117.880011,33.783671,1,11.47,2
1212001,5,-117.902379,33.803077,0,36.4,4
1212115,5,-117.908134,33.808664,0,36.6,4
1212116,5,-117.908377,33.80862,1,36.6,5
1212170,22,-117.875138,33.778835,2,10.62,2
773179,I-210,-118.059282,34.148941,3,30.4,4
801337,60,-117.710894,34.030177,3,1.17,4
801344,60,-117.694247,34.030375,3,2.19,4
801347,60,-117.685005,34.030074,2,2.53,4
801349,60,-117.671609,34.03051,3,3.42,4
801350,60,-117.671609,34.03051,3,3.43,4
801353,60,-117.663821,34.03018,2,3.77,4
801355,60,-117.655287,34.030595,3,4.39,4
801358,60,-117.646325,34.030276,2,4.78,4
801328,15,-117.557719,33.911443,0,43.67,3
718045,I-110,-118.239732,34.067125,1,24.46,3
718046,I-110,-118.239668,34.06702,0,24.46,3
718102,I-710,-118.183331,33.905705,0,15.1,4
718147,I-710,-118.167563,33.969609,0,19.76,4
716337,SR-101,-118.281856,34.077323,0,3.84,4
716404,I-105,-118.388362,33.931444,3,0.9,3
716426,I-105,-118.285521,33.928937,3,7.1,4
716456,I-105,-118.164311,33.911071,2,14.4,5
716460,I-105,-118.147247,33.912783,2,15.3,3
716461,I-105,-118.147329,33.913191,3,15.3,3
718320,I-710,-118.175167,34.000007,0,22.14,5
718358,I-5,-118.053248,33.897411,0,2.8,3
718379,I-5,-118.278124,34.142243,1,25.85,5
718394,I-5,-118.444488,34.267869,0,39.51,4
718419,I-10,-118.27118,34.037103,2,14.91,4
718499,SR-134,-118.312526,34.154688,3,3.75,4
716841,I-605,-117.978137,34.114275,0,23.95,4
716918,I-5,-118.112517,33.958337,1,8.35,4
716922,I-5,-118.135566,33.985851,1,10.76,4
716956,I-5,-118.255442,34.106579,0,23.2,5
716963,I-5,-118.295187,34.163732,0,27.77,4
717012,I-10,-118.385881,34.033976,3,8.36,4
717020,I-10,-118.371584,34.035623,2,9.21,4
717035,I-10,-118.319692,34.036329,2,12.23,5
717040,I-10,-118.307758,34.037261,3,12.95,4
717079,I-10,-118.135867,34.071622,3,23.29,4
717110,I-10,-118.098446,34.07177,2,25.39,4
737258,I-10,-118.459808,34.027076,3,3.93,4
715938,I-5,-118.150887,34.00249,0,12.18,4
716036,I-10,-118.38572,34.03383,2,8.36,5
716085,I-10,-118.162584,34.061859,2,21.54,4
808232,15,-117.535019,34.104414,1,57.26,4
819964,215,-117.308558,33.958473,0,31.4,3
819183,10,-117.024115,33.96054,2,43.06,3
819184,10,-117.014605,33.9542,3,43.76,3
819058,10,-117.035961,33.968179,3,42.19,3
819059,10,-117.035961,33.968179,2,42.19,3
819060,10,-117.002335,33.944,2,44.76,3
819062,10,-117.004365,33.94636,3,44.56,3
819063,10,-117.004365,33.94636,2,44.56,3
801549,91,-117.385086,33.952506,3,18.46,3
801586,215,-117.33584,33.976614,0,33.55,4
819709,210,-117.204365,34.12939,3,28.7,2
801555,91,-117.377416,33.960437,2,19.11,3
806039,215,-117.299768,34.082745,1,42.74,4
1202078,57,-117.880155,33.804194,1,13.07,4
1212218,5,-117.912419,33.812481,1,37,5
1205508,5,-117.944152,33.836915,1,39.6,4
1212282,261,-117.800073,33.713463,1,0.04,2
1202522,605,-118.082928,33.801265,1,4.76,4
1204458,5,-117.674255,33.540079,1,11.91,6
1203793,91,-117.898077,33.853877,2,8.4,4
1203095,55,-117.874327,33.685302,1,5.87,3
1203110,55,-117.862415,33.697767,1,6.88,4
1212374,261,-117.766353,33.743065,1,3.16,2
1201112,405,-117.747415,33.648008,1,0.73,4
1212840,55,-117.831323,33.799039,1,14.38,5
718123,SR-60,-117.954159,34.003665,2,16.56,4
718126,SR-60,-117.855097,33.998835,3,22.3,4
718142,SR-101,-118.605013,34.170538,1,25.26,4
716453,I-105,-118.169348,33.910824,2,13.8,3
716466,I-105,-118.129817,33.913034,2,16.3,3
718314,I-405,-118.481743,34.110437,1,35.8,4
716915,I-5,-118.094138,33.937325,1,6.5,4
716916,I-5,-118.110469,33.956847,1,8.21,4
716953,I-5,-118.242791,34.094577,0,21.8,5
716993,I-5,-118.374567,34.22549,1,34.24,4
717000,I-5,-118.400148,34.231063,0,35.84,4
717011,I-10,-118.389787,34.031435,2,7.99,5
717033,I-10,-118.331388,34.035296,3,11.53,5
717047,I-10,-118.218052,34.055358,3,0.52,3
717073,I-10,-118.150226,34.069074,3,22.3,4
717131,I-10,-118.071873,34.072104,2,26.94,4
717134,I-10,-118.067786,34.072484,3,27.13,4
718302,I-405,-118.451073,34.054368,1,31.29,5
718304,I-405,-118.453429,34.057207,1,31.66,5
718308,I-405,-118.458389,34.063194,1,32.11,4
718312,I-405,-118.476688,34.095819,1,34.73,4
774358,I-710,-118.17133,33.941453,1,17.7,4
774523,I-710,-118.202898,33.771341,0,5.9,3
718315,I-405,-118.478728,34.122573,1,36.55,4
718326,SR-91,-118.144944,33.876991,2,14.59,4
718327,SR-91,-118.204573,33.873,3,11.03,5
718332,I-10,-118.178258,34.058497,3,20.66,4
718335,I-10,-118.290385,34.036825,2,13.95,5
718356,SR-57,-117.819405,34.08914,0,9.72,4
718360,I-5,-118.06776,33.907862,0,3.95,3
718364,I-5,-118.151048,34.002369,1,12.18,4
718370,I-5,-118.238696,34.09005,1,21.47,5
718371,I-5,-118.238487,34.09017,0,21.47,5
718376,I-5,-118.252734,34.104378,1,22.76,4
762353,I-5,-118.040516,33.890513,0,2.03,4
762398,I-5,-118.013957,33.875955,1,0.2,4
763237,I-5,-118.219254,34.075031,0,20,4
763246,I-110,-118.280774,34.016072,1,19.8,4
763251,I-110,-118.281281,34.002346,1,18.89,4
763259,I-110,-118.28058,33.987852,1,17.88,4
763267,I-110,-118.28079,33.981504,1,17.36,4
763275,I-110,-118.280946,33.968872,1,16.58,4
763294,I-110,-118.280908,33.95864,1,15.88,4
763304,I-110,-118.280501,33.93016,0,13.81,4
